_id,Year,County,Hospital,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
13454,2019,San Mateo,Kaiser Foundation Hospital – South San Francisco,Breast,,139,-122.43837,37.65806
13455,2019,San Mateo,Seton Medical Center,Rectum,,6,-122.47283,37.68172
13456,2019,San Mateo,Seton Medical Center,Lung,,2,-122.47283,37.68172
13457,2019,San Mateo,Seton Medical Center,Liver,,1,-122.47283,37.68172
13458,2019,San Mateo,Seton Medical Center,Colon,,5,-122.47283,37.68172
13459,2019,San Mateo,Seton Medical Center,Breast,,24,-122.47283,37.68172
13460,2019,San Mateo,Seton Medical Center,Stomach,,6,-122.47283,37.68172
13461,2019,San Mateo,Peninsula Medical Center,Stomach,,8,-122.3832465,37.5944692
13462,2019,San Mateo,Peninsula Medical Center,Rectum,,17,-122.3832465,37.5944692
13463,2019,San Mateo,Peninsula Medical Center,Prostate,,8,-122.3832465,37.5944692
13464,2019,San Mateo,Peninsula Medical Center,Pancreas,,8,-122.3832465,37.5944692
13465,2019,San Mateo,Peninsula Medical Center,Lung,,12,-122.3832465,37.5944692
13466,2019,San Mateo,Peninsula Medical Center,Liver,,3,-122.3832465,37.5944692
13467,2019,San Mateo,Peninsula Medical Center,Esophagus,,8,-122.3832465,37.5944692
13468,2019,San Mateo,Peninsula Medical Center,Colon,,36,-122.3832465,37.5944692
13469,2019,San Mateo,Peninsula Medical Center,Breast,,258,-122.3832465,37.5944692
13470,2019,San Mateo,Peninsula Medical Center,Brain,,4,-122.3832465,37.5944692
13471,2019,San Mateo,Peninsula Medical Center,Bladder,,2,-122.3832465,37.5944692
13472,2019,San Mateo,Sequoia Hospital,Stomach,,1,-122.25377,37.48129
13473,2019,San Mateo,Sequoia Hospital,Rectum,,2,-122.25377,37.48129
13474,2019,San Mateo,Sequoia Hospital,Prostate,,10,-122.25377,37.48129
13475,2019,San Mateo,Sequoia Hospital,Lung,,2,-122.25377,37.48129
13476,2019,San Mateo,Sequoia Hospital,Colon,,19,-122.25377,37.48129
13477,2019,San Mateo,Sequoia Hospital,Breast,,9,-122.25377,37.48129
13478,2019,San Mateo,Sequoia Hospital,Brain,,10,-122.25377,37.48129
13479,2019,San Mateo,Sequoia Hospital,Bladder,,1,-122.25377,37.48129
13480,2019,San Mateo,Menlo Park Surgical Hospital,Breast,,210,-122.16212,37.45797
13481,2019,San Mateo,Kaiser Foundation Hospital – Redwood City,Rectum,,1,-122.22463,37.48967
13482,2019,San Mateo,Kaiser Foundation Hospital – Redwood City,Liver,,1,-122.22463,37.48967
13483,2019,San Mateo,Kaiser Foundation Hospital – Redwood City,Colon,,23,-122.22463,37.48967
13484,2019,San Mateo,Kaiser Foundation Hospital – Redwood City,Breast,,141,-122.22463,37.48967
13485,2019,San Mateo,Kaiser Foundation Hospital – Redwood City,Brain,,142,-122.22463,37.48967
13486,2019,San Mateo,Kaiser Foundation Hospital – Redwood City,Bladder,,11,-122.22463,37.48967
13487,2019,Santa Barbara,Goleta Valley Cottage Hospital,Prostate,,1,-119.80929,34.43336
13488,2019,Santa Barbara,Goleta Valley Cottage Hospital,Breast,,26,-119.80929,34.43336
13489,2019,Santa Barbara,Lompoc Valley Medical Center,Rectum,,2,-120.4396497,34.639252
13490,2019,Santa Barbara,Lompoc Valley Medical Center,Colon,,10,-120.4396497,34.639252
13491,2019,Santa Barbara,Lompoc Valley Medical Center,Breast,,5,-120.4396497,34.639252
13492,2019,Santa Barbara,Marian Regional Medical Center,Stomach,,3,-120.41338,34.95198
13493,2019,Santa Barbara,Marian Regional Medical Center,Rectum,,14,-120.41338,34.95198
13494,2019,Santa Barbara,Marian Regional Medical Center,Prostate,,26,-120.41338,34.95198
13495,2019,Santa Barbara,Marian Regional Medical Center,Lung,,1,-120.41338,34.95198
13496,2019,Santa Barbara,Marian Regional Medical Center,Colon,,24,-120.41338,34.95198
13497,2019,Santa Barbara,Marian Regional Medical Center,Breast,,164,-120.41338,34.95198
13498,2019,Santa Barbara,Marian Regional Medical Center,Brain,,11,-120.41338,34.95198
13499,2019,Santa Barbara,Marian Regional Medical Center,Bladder,,3,-120.41338,34.95198
13500,2019,Santa Barbara,Santa Barbara Cottage Hospital,Stomach,,7,-119.72317,34.42948
13501,2019,Santa Barbara,Santa Barbara Cottage Hospital,Rectum,,17,-119.72317,34.42948
13502,2019,Santa Barbara,Santa Barbara Cottage Hospital,Prostate,,31,-119.72317,34.42948
13503,2019,Santa Barbara,Santa Barbara Cottage Hospital,Pancreas,,11,-119.72317,34.42948
13504,2019,Santa Barbara,Santa Barbara Cottage Hospital,Lung,,27,-119.72317,34.42948
13505,2019,Santa Barbara,Santa Barbara Cottage Hospital,Liver,,11,-119.72317,34.42948
13506,2019,Santa Barbara,Santa Barbara Cottage Hospital,Esophagus,,11,-119.72317,34.42948
13507,2019,Santa Barbara,Santa Barbara Cottage Hospital,Colon,,63,-119.72317,34.42948
13508,2019,Santa Barbara,Santa Barbara Cottage Hospital,Breast,,79,-119.72317,34.42948
13509,2019,Santa Barbara,Santa Barbara Cottage Hospital,Brain,,34,-119.72317,34.42948
13510,2019,Santa Clara,Regional Medical of San Jose,Brain,,5,-121.84837,37.36332
13511,2019,Santa Clara,Regional Medical of San Jose,Rectum,,15,-121.84837,37.36332
13512,2019,Santa Clara,Regional Medical of San Jose,Prostate,,1,-121.84837,37.36332
13513,2019,Santa Clara,Regional Medical of San Jose,Pancreas,,1,-121.84837,37.36332
13514,2019,Santa Clara,Regional Medical of San Jose,Liver,,3,-121.84837,37.36332
13515,2019,Santa Clara,Regional Medical of San Jose,Colon,,34,-121.84837,37.36332
13516,2019,Santa Clara,Regional Medical of San Jose,Breast,,7,-121.84837,37.36332
13517,2019,Santa Clara,Regional Medical of San Jose,Lung,,2,-121.84837,37.36332
13518,2019,Santa Clara,Regional Medical of San Jose,Stomach,,10,-121.84837,37.36332
13519,2019,Santa Clara,El Camino Health,Stomach,,8,-122.07801,37.36779
13520,2019,Santa Clara,El Camino Health,Rectum,,33,-122.07801,37.36779
13521,2019,Santa Clara,El Camino Health,Prostate,,127,-122.07801,37.36779
13522,2019,Santa Clara,El Camino Health,Pancreas,,6,-122.07801,37.36779
13523,2019,Santa Clara,El Camino Health,Lung,,41,-122.07801,37.36779
13524,2019,Santa Clara,El Camino Health,Liver,,7,-122.07801,37.36779
13525,2019,Santa Clara,El Camino Health,Esophagus,,1,-122.07801,37.36779
13526,2019,Santa Clara,El Camino Health,Colon,,69,-122.07801,37.36779
13527,2019,Santa Clara,El Camino Health,Breast,,195,-122.07801,37.36779
13528,2019,Santa Clara,El Camino Health,Brain,,8,-122.07801,37.36779
13529,2019,Santa Clara,El Camino Health,Bladder,,12,-122.07801,37.36779
13530,2019,Santa Clara,Good Samaritan Hospital – San Jose,Stomach,,2,-121.9449,37.25116
13531,2019,Santa Clara,Good Samaritan Hospital – San Jose,Rectum,,10,-121.9449,37.25116
13532,2019,Santa Clara,Good Samaritan Hospital – San Jose,Prostate,,4,-121.9449,37.25116
13533,2019,Santa Clara,Good Samaritan Hospital – San Jose,Pancreas,,3,-121.9449,37.25116
13534,2019,Santa Clara,Good Samaritan Hospital – San Jose,Lung,,15,-121.9449,37.25116
13535,2019,Santa Clara,Good Samaritan Hospital – San Jose,Liver,,6,-121.9449,37.25116
13536,2019,Santa Clara,Good Samaritan Hospital – San Jose,Esophagus,,3,-121.9449,37.25116
13537,2019,Santa Clara,Good Samaritan Hospital – San Jose,Colon,,61,-121.9449,37.25116
13538,2019,Santa Clara,Good Samaritan Hospital – San Jose,Breast,,177,-121.9449,37.25116
13539,2019,Santa Clara,Good Samaritan Hospital – San Jose,Brain,,21,-121.9449,37.25116
13540,2019,Santa Clara,Good Samaritan Hospital – San Jose,Bladder,,1,-121.9449,37.25116
13541,2019,Santa Clara,O’Connor Hospital,Stomach,,1,-121.93727,37.32714
13542,2019,Santa Clara,O’Connor Hospital,Rectum,,5,-121.93727,37.32714
13543,2019,Santa Clara,O’Connor Hospital,Lung,,9,-121.93727,37.32714
13544,2019,Santa Clara,O’Connor Hospital,Esophagus,,1,-121.93727,37.32714
13545,2019,Santa Clara,O’Connor Hospital,Colon,,13,-121.93727,37.32714
13546,2019,Santa Clara,O’Connor Hospital,Breast,,27,-121.93727,37.32714
13547,2019,Santa Clara,O’Connor Hospital,Brain,,12,-121.93727,37.32714
13548,2019,Santa Clara,Santa Clara Valley Medical Center,Pancreas,,7,-121.93202,37.31346
13549,2019,Santa Clara,Santa Clara Valley Medical Center,Lung,,13,-121.93202,37.31346
13550,2019,Santa Clara,Santa Clara Valley Medical Center,Liver,,12,-121.93202,37.31346
13551,2019,Santa Clara,Santa Clara Valley Medical Center,Esophagus,,3,-121.93202,37.31346
13552,2019,Santa Clara,Santa Clara Valley Medical Center,Colon,,35,-121.93202,37.31346
13553,2019,Santa Clara,Santa Clara Valley Medical Center,Breast,,159,-121.93202,37.31346
13554,2019,Santa Clara,Santa Clara Valley Medical Center,Brain,,16,-121.93202,37.31346
13555,2019,Santa Clara,Santa Clara Valley Medical Center,Bladder,,2,-121.93202,37.31346
13556,2019,Santa Clara,Santa Clara Valley Medical Center,Prostate,,17,-121.93202,37.31346
13557,2019,Santa Clara,Santa Clara Valley Medical Center,Stomach,,4,-121.93202,37.31346
13558,2019,Santa Clara,Santa Clara Valley Medical Center,Rectum,,18,-121.93202,37.31346
13559,2019,Santa Clara,Stanford Health Care,Rectum,,86,-122.175881,37.433
13560,2019,Santa Clara,Stanford Health Care,Stomach,,54,-122.175881,37.433
13561,2019,Santa Clara,Stanford Health Care,Prostate,,113,-122.175881,37.433
13562,2019,Santa Clara,Stanford Health Care,Pancreas,,73,-122.175881,37.433
13563,2019,Santa Clara,Stanford Health Care,Lung,,115,-122.175881,37.433
13564,2019,Santa Clara,Stanford Health Care,Liver,,100,-122.175881,37.433
13565,2019,Santa Clara,Stanford Health Care,Esophagus,,42,-122.175881,37.433
13566,2019,Santa Clara,Stanford Health Care,Colon,,86,-122.175881,37.433
13567,2019,Santa Clara,Stanford Health Care,Breast,,491,-122.175881,37.433
13568,2019,Santa Clara,Stanford Health Care,Brain,,121,-122.175881,37.433
13569,2019,Santa Clara,Stanford Health Care,Bladder,,79,-122.175881,37.433
13570,2019,Santa Clara,Kaiser Foundation Hospital – San Jose,Rectum,,18,-121.80269,37.23924
13571,2019,Santa Clara,Kaiser Foundation Hospital – San Jose,Pancreas,,27,-121.80269,37.23924
13572,2019,Santa Clara,Kaiser Foundation Hospital – San Jose,Liver,,17,-121.80269,37.23924
13573,2019,Santa Clara,Kaiser Foundation Hospital – San Jose,Colon,,43,-121.80269,37.23924
13574,2019,Santa Clara,Kaiser Foundation Hospital – San Jose,Breast,,216,-121.80269,37.23924
13575,2019,Santa Clara,Kaiser Foundation Hospital – San Jose,Bladder,,2,-121.80269,37.23924
13576,2019,Santa Clara,Saint Louise Regional Hospital,Rectum,,1,-121.57411,37.03731
13577,2019,Santa Clara,Saint Louise Regional Hospital,Colon,,5,-121.57411,37.03731
13578,2019,Santa Clara,Saint Louise Regional Hospital,Breast,,9,-121.57411,37.03731
13579,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Rectum,,18,-121.995774,37.334597
13580,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Prostate,,125,-121.995774,37.334597
13581,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Lung,,73,-121.995774,37.334597
13582,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Liver,,5,-121.995774,37.334597
13583,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Esophagus,,11,-121.995774,37.334597
13584,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Colon,,59,-121.995774,37.334597
13585,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Breast,,425,-121.995774,37.334597
13586,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Brain,,1,-121.995774,37.334597
13587,2019,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Bladder,,7,-121.995774,37.334597
13588,2019,Santa Cruz,Dominican Hospital,Stomach,,1,-121.98489,36.98806
13589,2019,Santa Cruz,Dominican Hospital,Rectum,,3,-121.98489,36.98806
13590,2019,Santa Cruz,Dominican Hospital,Prostate,,4,-121.98489,36.98806
13591,2019,Santa Cruz,Dominican Hospital,Lung,,17,-121.98489,36.98806
13592,2019,Santa Cruz,Dominican Hospital,Colon,,28,-121.98489,36.98806
13593,2019,Santa Cruz,Dominican Hospital,Breast,,43,-121.98489,36.98806
13594,2019,Santa Cruz,Dominican Hospital,Brain,,10,-121.98489,36.98806
13595,2019,Santa Cruz,Dominican Hospital,Bladder,,2,-121.98489,36.98806
13596,2019,Santa Cruz,Watsonville Community Hospital,Stomach,,1,-121.79173,36.92839
13597,2019,Santa Cruz,Watsonville Community Hospital,Rectum,,4,-121.79173,36.92839
13598,2019,Santa Cruz,Watsonville Community Hospital,Prostate,,2,-121.79173,36.92839
13599,2019,Santa Cruz,Watsonville Community Hospital,Colon,,9,-121.79173,36.92839
13600,2019,Santa Cruz,Watsonville Community Hospital,Breast,,24,-121.79173,36.92839
13601,2019,Shasta,Shasta Regional Medical Center,Lung,,12,-122.387731,40.58562
13602,2019,Shasta,Shasta Regional Medical Center,Liver,,1,-122.387731,40.58562
13603,2019,Shasta,Shasta Regional Medical Center,Colon,,12,-122.387731,40.58562
13604,2019,Shasta,Shasta Regional Medical Center,Bladder,,1,-122.387731,40.58562
13605,2019,Shasta,Shasta Regional Medical Center,Rectum,,2,-122.387731,40.58562
13606,2019,Shasta,Mercy Medical Center – Redding,Rectum,,7,-122.39742,40.57204
13607,2019,Shasta,Mercy Medical Center – Redding,Prostate,,13,-122.39742,40.57204
13608,2019,Shasta,Mercy Medical Center – Redding,Pancreas,,2,-122.39742,40.57204
13609,2019,Shasta,Mercy Medical Center – Redding,Lung,,7,-122.39742,40.57204
13610,2019,Shasta,Mercy Medical Center – Redding,Liver,,1,-122.39742,40.57204
13611,2019,Shasta,Mercy Medical Center – Redding,Colon,,30,-122.39742,40.57204
13612,2019,Shasta,Mercy Medical Center – Redding,Breast,,78,-122.39742,40.57204
13613,2019,Shasta,Mercy Medical Center – Redding,Brain,,14,-122.39742,40.57204
13614,2019,Shasta,Patients’ Hospital of Redding,Breast,,81,-122.41632,40.58563
13615,2019,Siskiyou,Mercy Medical Center Mt. Shasta,Colon,,4,-122.32309,41.31894
13616,2019,Siskiyou,Mercy Medical Center Mt. Shasta,Breast,,8,-122.32309,41.31894
13617,2019,Siskiyou,Fairchild Medical Center,Rectum,,1,-122.645801,41.71949
13618,2019,Siskiyou,Fairchild Medical Center,Colon,,3,-122.645801,41.71949
13619,2019,Siskiyou,Fairchild Medical Center,Breast,,8,-122.645801,41.71949
13620,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Stomach,,1,-122.24761,38.12839
13621,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Rectum,,28,-122.24761,38.12839
13622,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Prostate,,5,-122.24761,38.12839
13623,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Lung,,3,-122.24761,38.12839
13624,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Colon,,41,-122.24761,38.12839
13625,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Breast,,324,-122.24761,38.12839
13626,2019,Solano,Kaiser Foundation Hospital & Rehabilitation Center – Vallejo,Bladder,,2,-122.24761,38.12839
13627,2019,Solano,Sutter Solano Medical Center,Stomach,,1,-122.23852,38.13109
13628,2019,Solano,Sutter Solano Medical Center,Prostate,,2,-122.23852,38.13109
13629,2019,Solano,Sutter Solano Medical Center,Liver,,1,-122.23852,38.13109
13630,2019,Solano,Sutter Solano Medical Center,Colon,,16,-122.23852,38.13109
13631,2019,Solano,Sutter Solano Medical Center,Breast,,47,-122.23852,38.13109
13632,2019,Solano,Sutter Solano Medical Center,Bladder,,1,-122.23852,38.13109
13633,2019,Solano,Sutter Solano Medical Center,Rectum,,6,-122.23852,38.13109
13634,2019,Solano,NorthBay Medical Center,Rectum,,7,-122.05076,38.26097
13635,2019,Solano,NorthBay Medical Center,Lung,,4,-122.05076,38.26097
13636,2019,Solano,NorthBay Medical Center,Liver,,1,-122.05076,38.26097
13637,2019,Solano,NorthBay Medical Center,Esophagus,,1,-122.05076,38.26097
13638,2019,Solano,NorthBay Medical Center,Colon,,18,-122.05076,38.26097
13639,2019,Solano,NorthBay Medical Center,Breast,,53,-122.05076,38.26097
13640,2019,Solano,NorthBay Medical Center,Brain,,7,-122.05076,38.26097
13641,2019,Solano,NorthBay Medical Center,Bladder,,1,-122.05076,38.26097
13642,2019,Solano,Kaiser Foundation Hospital – Vacaville,Stomach,,1,-121.9373177,38.3894968
13643,2019,Solano,Kaiser Foundation Hospital – Vacaville,Prostate,,1,-121.9373177,38.3894968
13644,2019,Solano,Kaiser Foundation Hospital – Vacaville,Esophagus,,1,-121.9373177,38.3894968
13645,2019,Solano,Kaiser Foundation Hospital – Vacaville,Colon,,17,-121.9373177,38.3894968
13646,2019,Solano,Kaiser Foundation Hospital – Vacaville,Brain,,21,-121.9373177,38.3894968
13647,2019,Solano,Kaiser Foundation Hospital – Vacaville,Bladder,,1,-121.9373177,38.3894968
13648,2019,Sonoma,Healdsburg District Hospital,Rectum,,1,-122.86385,38.62764
13649,2019,Sonoma,Healdsburg District Hospital,Colon,,1,-122.86385,38.62764
13650,2019,Sonoma,Petaluma Valley Hospital,Colon,,7,-122.63302,38.25323
13651,2019,Sonoma,Petaluma Valley Hospital,Breast,,1,-122.63302,38.25323
13652,2019,Sonoma,Santa Rosa Memorial Hospital – Montgomery,Rectum,,6,-122.70149,38.4429
13653,2019,Sonoma,Santa Rosa Memorial Hospital – Montgomery,Prostate,,6,-122.70149,38.4429
13654,2019,Sonoma,Santa Rosa Memorial Hospital – Montgomery,Liver,,1,-122.70149,38.4429
13655,2019,Sonoma,Santa Rosa Memorial Hospital – Montgomery,Colon,,20,-122.70149,38.4429
13656,2019,Sonoma,Santa Rosa Memorial Hospital – Montgomery,Breast,,144,-122.70149,38.4429
13657,2019,Sonoma,Santa Rosa Memorial Hospital – Montgomery,Brain,,22,-122.70149,38.4429
13658,2019,Sonoma,Sonoma Valley Hospital,Colon,,4,-122.46524,38.28841
13659,2019,Sonoma,Sonoma Valley Hospital,Breast,,18,-122.46524,38.28841
13660,2019,Sonoma,Kaiser Foundation Hospital – Santa Rosa,Rectum,,2,-122.73119,38.47087
13661,2019,Sonoma,Kaiser Foundation Hospital – Santa Rosa,Prostate,,1,-122.73119,38.47087
13662,2019,Sonoma,Kaiser Foundation Hospital – Santa Rosa,Esophagus,,1,-122.73119,38.47087
13663,2019,Sonoma,Kaiser Foundation Hospital – Santa Rosa,Colon,,29,-122.73119,38.47087
13664,2019,Sonoma,Kaiser Foundation Hospital – Santa Rosa,Breast,,206,-122.73119,38.47087
13665,2019,Sonoma,Kaiser Foundation Hospital – Santa Rosa,Bladder,,1,-122.73119,38.47087
13666,2019,Sonoma,Sutter Santa Rosa Regional Hospital,Rectum,,13,-122.7514,38.49636
13667,2019,Sonoma,Sutter Santa Rosa Regional Hospital,Prostate,,2,-122.7514,38.49636
13668,2019,Sonoma,Sutter Santa Rosa Regional Hospital,Lung,,6,-122.7514,38.49636
13669,2019,Sonoma,Sutter Santa Rosa Regional Hospital,Esophagus,,1,-122.7514,38.49636
13670,2019,Sonoma,Sutter Santa Rosa Regional Hospital,Colon,,34,-122.7514,38.49636
13671,2019,Sonoma,Sutter Santa Rosa Regional Hospital,Breast,,89,-122.7514,38.49636
13672,2019,Stanislaus,Doctors Medical Center,Stomach,,2,-120.99631,37.66439
13673,2019,Stanislaus,Doctors Medical Center,Rectum,,19,-120.99631,37.66439
13674,2019,Stanislaus,Doctors Medical Center,Prostate,,21,-120.99631,37.66439
13675,2019,Stanislaus,Doctors Medical Center,Pancreas,,4,-120.99631,37.66439
13676,2019,Stanislaus,Doctors Medical Center,Lung,,21,-120.99631,37.66439
13677,2019,Stanislaus,Doctors Medical Center,Liver,,3,-120.99631,37.66439
13678,2019,Stanislaus,Doctors Medical Center,Esophagus,,6,-120.99631,37.66439
13679,2019,Stanislaus,Doctors Medical Center,Colon,,27,-120.99631,37.66439
13680,2019,Stanislaus,Doctors Medical Center,Breast,,201,-120.99631,37.66439
13681,2019,Stanislaus,Doctors Medical Center,Brain,,17,-120.99631,37.66439
13682,2019,Stanislaus,Emanuel Medical Center,Rectum,,20,-120.83966,37.51052
13683,2019,Stanislaus,Emanuel Medical Center,Lung,,2,-120.83966,37.51052
13684,2019,Stanislaus,Emanuel Medical Center,Liver,,1,-120.83966,37.51052
13685,2019,Stanislaus,Emanuel Medical Center,Colon,,21,-120.83966,37.51052
13686,2019,Stanislaus,Emanuel Medical Center,Breast,,57,-120.83966,37.51052
13687,2019,Stanislaus,Memorial Medical Center – Modesto,Stomach,,4,-120.973381,37.66868
13688,2019,Stanislaus,Memorial Medical Center – Modesto,Rectum,,16,-120.973381,37.66868
13689,2019,Stanislaus,Memorial Medical Center – Modesto,Prostate,,6,-120.973381,37.66868
13690,2019,Stanislaus,Memorial Medical Center – Modesto,Pancreas,,3,-120.973381,37.66868
13691,2019,Stanislaus,Memorial Medical Center – Modesto,Lung,,4,-120.973381,37.66868
13692,2019,Stanislaus,Memorial Medical Center – Modesto,Liver,,7,-120.973381,37.66868
13693,2019,Stanislaus,Memorial Medical Center – Modesto,Esophagus,,3,-120.973381,37.66868
13694,2019,Stanislaus,Memorial Medical Center – Modesto,Colon,,43,-120.973381,37.66868
13695,2019,Stanislaus,Memorial Medical Center – Modesto,Breast,,157,-120.973381,37.66868
13696,2019,Stanislaus,Memorial Medical Center – Modesto,Brain,,8,-120.973381,37.66868
13697,2019,Stanislaus,Oak Valley District Hospital,Colon,,1,-120.86031,37.75782
13698,2019,Stanislaus,Oak Valley District Hospital,Breast,,4,-120.86031,37.75782
13699,2019,Stanislaus,Stanislaus Surgical Hospital,Breast,,2,-120.95756,37.66395
13700,2019,Sutter,Sutter Surgical Hospital – North Valley,Colon,,20,-121.61354,39.13216
13701,2019,Sutter,Sutter Surgical Hospital – North Valley,Breast,,97,-121.61354,39.13216
13702,2019,Tehama,Saint Elizabeth Community Hospital,Rectum,,2,-122.21887,40.1495
13703,2019,Tehama,Saint Elizabeth Community Hospital,Colon,,13,-122.21887,40.1495
13704,2019,Tehama,Saint Elizabeth Community Hospital,Breast,,3,-122.21887,40.1495
13705,2019,Tulare,Kaweah Delta Medical Center,Stomach,,5,-119.29345,36.32753
13706,2019,Tulare,Kaweah Delta Medical Center,Rectum,,18,-119.29345,36.32753
13707,2019,Tulare,Kaweah Delta Medical Center,Prostate,,21,-119.29345,36.32753
13708,2019,Tulare,Kaweah Delta Medical Center,Pancreas,,1,-119.29345,36.32753
13709,2019,Tulare,Kaweah Delta Medical Center,Lung,,15,-119.29345,36.32753
13710,2019,Tulare,Kaweah Delta Medical Center,Liver,,1,-119.29345,36.32753
13711,2019,Tulare,Kaweah Delta Medical Center,Colon,,48,-119.29345,36.32753
13712,2019,Tulare,Kaweah Delta Medical Center,Breast,,151,-119.29345,36.32753
13713,2019,Tulare,Kaweah Delta Medical Center,Brain,,10,-119.29345,36.32753
13714,2019,Tulare,Kaweah Delta Medical Center,Bladder,,6,-119.29345,36.32753
13715,2019,Tulare,Sierra View Medical Center,Rectum,,3,-119.02727,36.06948
13716,2019,Tulare,Sierra View Medical Center,Prostate,,1,-119.02727,36.06948
13717,2019,Tulare,Sierra View Medical Center,Colon,,9,-119.02727,36.06948
13718,2019,Tulare,Sierra View Medical Center,Breast,,33,-119.02727,36.06948
13719,2019,Tulare,Adventist Health Tulare,Breast,,2,-119.3385341,36.2210166
13720,2019,Tuolumne,Adventist Health Sonora – Greenley,Rectum,,3,-120.369,37.97568
13721,2019,Tuolumne,Adventist Health Sonora – Greenley,Colon,,14,-120.369,37.97568
13722,2019,Tuolumne,Adventist Health Sonora – Greenley,Breast,,63,-120.369,37.97568
13723,2019,Ventura,Community Memorial Hospital – San Buenaventura,Stomach,,3,-119.258124,34.274589
13724,2019,Ventura,Community Memorial Hospital – San Buenaventura,Rectum,,11,-119.258124,34.274589
13725,2019,Ventura,Community Memorial Hospital – San Buenaventura,Prostate,,10,-119.258124,34.274589
13726,2019,Ventura,Community Memorial Hospital – San Buenaventura,Lung,,24,-119.258124,34.274589
13727,2019,Ventura,Community Memorial Hospital – San Buenaventura,Esophagus,,1,-119.258124,34.274589
13728,2019,Ventura,Community Memorial Hospital – San Buenaventura,Colon,,40,-119.258124,34.274589
13729,2019,Ventura,Community Memorial Hospital – San Buenaventura,Breast,,200,-119.258124,34.274589
13730,2019,Ventura,Community Memorial Hospital – San Buenaventura,Brain,,5,-119.258124,34.274589
13731,2019,Ventura,Ventura County Medical Center,Stomach,,6,-119.25384,34.27693
13732,2019,Ventura,Ventura County Medical Center,Prostate,,10,-119.25384,34.27693
13733,2019,Ventura,Ventura County Medical Center,Pancreas,,7,-119.25384,34.27693
13734,2019,Ventura,Ventura County Medical Center,Lung,,1,-119.25384,34.27693
13735,2019,Ventura,Ventura County Medical Center,Colon,,13,-119.25384,34.27693
13736,2019,Ventura,Ventura County Medical Center,Breast,,79,-119.25384,34.27693
13737,2019,Ventura,Ventura County Medical Center,Brain,,15,-119.25384,34.27693
13738,2019,Ventura,Ventura County Medical Center,Rectum,,14,-119.25384,34.27693
13739,2019,Ventura,Ventura County Medical Center,Bladder,,3,-119.25384,34.27693
13740,2019,Ventura,Ventura County Medical Center,Liver,,10,-119.25384,34.27693
13741,2019,Ventura,Los Robles Hospital and Medical Center,Stomach,,1,-118.882411,34.20762
13742,2019,Ventura,Los Robles Hospital and Medical Center,Rectum,,18,-118.882411,34.20762
13743,2019,Ventura,Los Robles Hospital and Medical Center,Prostate,,42,-118.882411,34.20762
13744,2019,Ventura,Los Robles Hospital and Medical Center,Pancreas,,4,-118.882411,34.20762
13745,2019,Ventura,Los Robles Hospital and Medical Center,Lung,,12,-118.882411,34.20762
13746,2019,Ventura,Los Robles Hospital and Medical Center,Liver,,3,-118.882411,34.20762
13747,2019,Ventura,Los Robles Hospital and Medical Center,Colon,,44,-118.882411,34.20762
13748,2019,Ventura,Los Robles Hospital and Medical Center,Breast,,130,-118.882411,34.20762
13749,2019,Ventura,Los Robles Hospital and Medical Center,Brain,,26,-118.882411,34.20762
13750,2019,Ventura,Ojai Valley Community Hospital,Breast,,1,-119.26311,34.44221
13751,2019,Ventura,Saint John’s Pleasant Valley Hospital,Rectum,,5,-119.018,34.24177
13752,2019,Ventura,Saint John’s Pleasant Valley Hospital,Colon,,14,-119.018,34.24177
13753,2019,Ventura,Saint John’s Pleasant Valley Hospital,Breast,,44,-119.018,34.24177
13754,2019,Ventura,Adventist Health Simi Valley,Stomach,,4,-118.74394,34.28973
13755,2019,Ventura,Adventist Health Simi Valley,Rectum,,4,-118.74394,34.28973
13756,2019,Ventura,Adventist Health Simi Valley,Prostate,,2,-118.74394,34.28973
13757,2019,Ventura,Adventist Health Simi Valley,Lung,,4,-118.74394,34.28973
13758,2019,Ventura,Adventist Health Simi Valley,Colon,,8,-118.74394,34.28973
13759,2019,Ventura,Adventist Health Simi Valley,Breast,,6,-118.74394,34.28973
13760,2019,Ventura,Adventist Health Simi Valley,Brain,,1,-118.74394,34.28973
13761,2019,Ventura,Saint John’s Regional Medical Center,Stomach,,1,-119.15819,34.21687
13762,2019,Ventura,Saint John’s Regional Medical Center,Rectum,,6,-119.15819,34.21687
